gene,pval_spark,qval_spark,pval_spatialde,qval_spatialde,FSV,l,sig_spark,sig_spatialde,agreement
NELFA,,,0.9747391802502718,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NELL2,,,0.0339817884020883,0.7455117264458148,0.4943551323303685,0.0305196765285746,False,False,True
NEMF,,,0.97473920470063,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NEMP2,,,0.974739180332589,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NEO1,,,0.9747392007257808,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NES,,,0.1081741582595179,0.974739246369655,0.3488597484066597,0.0305196765285746,False,False,True
NETO2,,,0.7636945180544557,0.974739246369655,0.5039887017633007,0.0180004541438273,False,False,True
NEU1,,,0.7164273967334118,0.974739246369655,0.0114196203423429,0.1487542279755095,False,False,True
NEU3,,,0.9747391775209212,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NEU4,,,0.9747391933265362,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NEURL1B,,,0.0954935823514409,0.974739246369655,0.0601985460021615,0.1487542279755095,False,False,True
NEURL2,,,0.9747391785588332,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NEURL4,,,0.9747391875374896,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NEUROD2,,,0.554031720059997,0.974739246369655,0.0105317648446788,0.252212021085435,False,False,True
NEXN,,,0.9747391961897438,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NFASC,,,0.8871696014943823,0.974739246369655,0.0276515495495406,0.0305196765285746,False,False,True
NFATC1,,,0.326786275504662,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NFATC2,,,0.7685803888596098,0.974739246369655,0.0143237311818665,0.0877349947292727,False,False,True
NFE2L3,,,0.2559508886712166,0.974739246369655,0.0403438019213911,0.1487542279755095,False,False,True
NFIL3,,,0.974739183715467,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NFIX,,,0.9747391981689362,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NFKB2,,,0.9747391865500412,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NFKBID,,,0.9747392046469447,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NFKBIE,,,0.5338165087871449,0.974739246369655,0.0194071311582921,0.1487542279755095,False,False,True
NFKBIL1,,,0.9747392012554744,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NFU1,,,0.6164866237005431,0.974739246369655,0.0089939178371031,0.252212021085435,False,False,True
NFX1,,,0.9747391844570374,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NFXL1,,,0.0733878356558282,0.9708785916788948,0.1281810732752214,0.0877349947292727,False,False,True
NFYA,,,0.974739183661782,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NGDN,,,0.2146573877948193,0.974739246369655,0.3106062615774653,0.0305196765285746,False,False,True
NGEF,,,0.974739178400641,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NGFR,,,0.5139525396605612,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NHEJ1,,,0.9747391870579026,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
NHLRC1,,,0.8241633930475238,0.974739246369655,0.0053868279675597,0.1487542279755095,False,False,True
NHLRC2,,,0.9747392003807644,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NHLRC3,,,0.9747391760714234,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NHLRC4,,,0.0039566321480445,0.2572589209402924,0.6258735172739188,0.0305196765285746,False,False,True
NHS,,,0.9747391801976604,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NHSL1,,,0.7817988820049229,0.974739246369655,0.5041580773706854,0.0180004541438273,False,False,True
NICN1,,,0.6669006136790019,0.974739246369655,0.0130704423074932,0.1487542279755095,False,False,True
NIF3L1,,,0.442825445884778,0.974739246369655,0.0305950943707116,0.1487542279755095,False,False,True
NINJ2,,,0.8012352730406327,0.974739246369655,0.0058612370484426,0.1487542279755095,False,False,True
NINL,,,0.9747392064929986,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NIP7,,,0.9747392255619766,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NIPA2,,,0.8087040483253093,0.974739246369655,0.0077576695985035,0.1487542279755095,False,False,True
NIPAL1,,,0.1668449341119161,0.974739246369655,0.061993683610215,0.1487542279755095,False,False,True
NIPAL3,,,0.9699690646992514,0.974739246369655,0.0037758622214592,0.0305196765285746,False,False,True
NIPSNAP3A,,,0.8399244727877019,0.974739246369655,0.0048164898367462,0.1487542279755095,False,False,True
NKAIN1,,,0.4032535741297086,0.974739246369655,0.1735558979829856,0.0305196765285746,False,False,True
NKAIN4,,,0.3270822259528512,0.974739246369655,0.0273891414531388,0.1487542279755095,False,False,True
NKAP,,,0.5220766816890514,0.974739246369655,0.054374311526397,0.0517459530724249,False,False,True
NKD2,,,0.9747391797832116,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NKG7,,,0.2260691269221476,0.974739246369655,0.0594376763065001,0.0877349947292727,False,False,True
NKIRAS1,,,0.2167537633140245,0.974739246369655,0.1226810488555701,0.0517459530724249,False,False,True
NKRF,,,0.9747391980243442,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
NKX2-2,,,0.4419351844036298,0.974739246369655,0.1617815540584584,0.0305196765285746,False,False,True
NKX2-8,,,0.9747391770592292,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NKX3-1,,,0.2914837615325967,0.974739246369655,0.2410729916528574,0.0305196765285746,False,False,True
NKX6-2,,,0.9747391936658264,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NLE1,,,0.1987887851015685,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NLGN2,,,0.4690055373482624,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
NLGN4X,,,0.0150897023565134,0.5388700374870456,0.3598175679811,0.0517459530724249,False,False,True
NLK,,,0.9747391827620192,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NLN,,,0.7809322056209544,0.974739246369655,0.4996503038670808,0.0180004541438273,False,False,True
NLRC3,,,0.9747391804281486,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
NLRP1,,,0.9747391857089744,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NLRP2,,,0.974739186395786,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NLRP3,,,0.9747391839989245,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NLRX1,,,0.5232771105262379,0.974739246369655,0.0258264186821659,0.0877349947292727,False,False,True
NMB,,,0.9747391964681908,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NME5,,,0.974739178699488,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NME6,,,0.0538223262744951,0.8837839844499679,0.4702728317275463,0.0305196765285746,False,False,True
NME7,,,0.0087875240445906,0.4085609342465168,0.3075053013091933,0.0517459530724249,False,False,True
NMI,,,0.9747391952262744,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NMNAT1,,,0.7059721492018913,0.974739246369655,0.0852495697096047,0.0305196765285746,False,False,True
NMNAT3,,,0.9747391978074562,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NMT1,,,0.974739190099702,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NMT2,,,0.9747391873682026,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NOA1,,,0.9747391973185634,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NOB1,,,0.9747392067607088,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NOC2L,,,0.974739190514509,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NOC3L,,,0.9747392183746022,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NOC4L,,,0.4968040595607147,0.974739246369655,0.1319430913430324,0.0305196765285746,False,False,True
NOD1,,,0.974739183956692,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NOD2,,,0.9747391997222264,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
NOL12,,,0.5196361386366233,0.974739246369655,0.0250103713914997,0.252212021085435,False,False,True
NOL3,,,0.974739190203851,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NOL4L,,,0.9747391917761096,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
NOL6,,,0.9747391850490053,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NOL8,,,0.9747391969399042,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NOM1,,,0.974739174829508,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
NOP14,,,0.9747391956407238,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NOP16,,,0.1919877179426633,0.974739246369655,6.573208850929427e-07,0.0517459530724249,False,False,True
NOP2,,,0.0204617270095731,0.6248360152852079,0.2216410734809725,0.0517459530724249,False,False,True
NOP58,,,0.9747392020492988,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NOP9,,,0.9747060705177027,0.974739246369655,5.050069259067568e-07,0.0877349947292727,False,False,True
NOSTRIN,,,0.7034981583067847,0.974739246369655,0.0036621257855724,0.252212021085435,False,False,True
NOTCH4,,,0.0794586601786752,0.974739246369655,0.1804505625266788,0.0517459530724249,False,False,True
NOTUM,,,0.9747391789224602,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
NOV,,,0.9747033028697664,0.974739246369655,1.4114374102147234e-06,0.0877349947292727,False,False,True
NOVA1,,,0.9747391852079133,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NOVA2,,,0.9747391917034556,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NOX1,,,0.9747391937540488,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NOX4,,,0.6996964277353838,0.974739246369655,0.0371238156519018,0.0517459530724249,False,False,True
NOXA1,,,0.8771957924021319,0.974739246369655,0.4927468483078474,0.0180004541438273,False,False,True
NPAS1,,,0.9747391796783466,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NPAS2,,,0.9747391921168312,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NPAS3,,,0.974734175531492,0.974739246369655,3.048301576603936e-07,0.0877349947292727,False,False,True
NPAT,,,0.5728104894996131,0.974739246369655,0.0165489299992923,0.1487542279755095,False,False,True
NPC1L1,,,0.062199769485783,0.9239947261241102,0.0407767970581786,0.252212021085435,False,False,True
NPHP1,,,0.2827529845368085,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NPHP3,,,0.974739188434747,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NPHP4,,,0.8843363236022411,0.974739246369655,0.0042348242774745,0.1487542279755095,False,False,True
NPIPA1,,,0.7248565392457056,0.974739246369655,0.0174279521804871,0.0877349947292727,False,False,True
NPIPA2,,,0.9747391897154952,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NPIPB15,,,0.3073969288089182,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NPIPB6,,,0.6329092005728489,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NPIPB7,,,0.2386789223083778,0.974739246369655,0.2559349265461526,0.0305196765285746,False,False,True
NPIPB8,,,0.9747391838858276,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NPIPB9,,,0.1927944467824938,0.974739246369655,0.0717427860253067,0.0877349947292727,False,False,True
NPL,,,0.2819791404146852,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
NPM3,,,0.3803274509234866,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
NPPC,,,0.0250354515479853,0.672110882445372,0.5350053232967031,0.0305196765285746,False,False,True
NPR1,,,0.9747391829420434,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NPR3,,,0.9747391904053492,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NPRL2,,,0.5947285360514913,0.974739246369655,0.107742756866062,0.0305196765285746,False,False,True
NPRL3,,,0.974739176674844,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NPY1R,,,0.9746158102106928,0.974739246369655,6.740456215580898e-06,0.0877349947292727,False,False,True
NQO2,,,0.9747387178553568,0.974739246369655,2.9184537714455732e-08,0.0517459530724249,False,False,True
NR1D1,,,0.7752099501385559,0.974739246369655,0.5034168717675265,0.0180004541438273,False,False,True
NR1D2,,,0.7533499447551211,0.974739246369655,0.0318916802053554,0.0517459530724249,False,False,True
NR1H3,,,0.43903028428398,0.974739246369655,0.0391333181918857,0.0877349947292727,False,False,True
NR2C1,,,0.9747392335531996,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NR2C2,,,0.9747391909640324,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NR2C2AP,,,0.3701616759700891,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NR3C2,,,0.6285635222647028,0.974739246369655,0.0108562306987559,0.252212021085435,False,False,True
NR4A2,,,0.9747391812266252,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NR4A3,,,0.0360080347459198,0.762034710258826,0.4841535104338762,0.0305196765285746,False,False,True
NR5A2,,,0.9747391791787172,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NR6A1,,,0.5484508741078595,0.974739246369655,0.0151433928193538,0.1487542279755095,False,False,True
NRBF2,,,0.8265087641808551,0.974739246369655,0.0400456538715435,0.0305196765285746,False,False,True
NRCAM,,,0.7268860823820928,0.974739246369655,0.0147233996565034,0.0877349947292727,False,False,True
NRF1,,,0.4143002252208958,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NRG1,,,0.9747391913638078,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NRGN,,,0.9084261867995091,0.974739246369655,0.0216031625025017,0.0305196765285746,False,False,True
NRIP3,,,0.672229919608023,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NRK,,,0.9747391998797028,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NRL,,,0.9747391985146684,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NRM,,,0.8241921290870904,0.974739246369655,0.4979048674868624,0.0180004541438273,False,False,True
NRN1,,,0.9747391881165732,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NRP2,,,0.1283172768807547,0.974739246369655,0.0427620611899571,0.1487542279755095,False,False,True
NRTN,,,0.9747391794185106,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NRXN2,,,0.2822373854289446,0.974739246369655,0.0951080748182044,0.0517459530724249,False,False,True
NRXN3,,,0.8100486185616892,0.974739246369655,0.4980070701744983,0.0180004541438273,False,False,True
NSDHL,,,0.3371384192020317,0.974739246369655,0.0402234305340002,0.0877349947292727,False,False,True
NSF,,,0.9747391727229048,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NSFL1C,,,0.2691132922888142,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NSL1,,,0.7519157180700414,0.974739246369655,0.0656579911186476,0.0305196765285746,False,False,True
NSMAF,,,0.9747391963071352,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NSMCE4A,,,0.2050318754406281,0.974739246369655,0.2546847346756622,0.0305196765285746,False,False,True
NSMF,,,0.9747391900760805,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NSUN3,,,0.9441830967790814,0.974739246369655,0.0114008844991249,0.0305196765285746,False,False,True
NSUN4,,,0.3312058238401379,0.974739246369655,0.0321489825372643,0.1487542279755095,False,False,True
NSUN6,,,0.3813984875002062,0.974739246369655,0.0257327216011303,0.1487542279755095,False,False,True
NSUN7,,,0.7166473630963035,0.974739246369655,0.0099923232415751,0.1487542279755095,False,False,True
NT5C3B,,,0.9747391821993994,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NT5DC3,,,0.7851479875036299,0.974739246369655,0.0142922061124927,0.0877349947292727,False,False,True
NT5E,,,0.953124492415512,0.974739246369655,0.0092842921347445,0.0305196765285746,False,False,True
NTF4,,,0.9747391800283736,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NTHL1,,,0.974739182409845,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NTM,,,0.2628093262286106,0.974739246369655,0.0338886860213765,0.1487542279755095,False,False,True
NTN1,,,0.9747391856291624,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NTNG2,,,0.9747391768673944,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
NTRK2,,,0.1283890026101763,0.974739246369655,0.406771352184808,0.0305196765285746,False,False,True
NUAK1,,,0.1156220150620155,0.974739246369655,0.0519202341988055,0.1487542279755095,False,False,True
NUAK2,,,0.683556055334816,0.974739246369655,0.0053082021038958,0.252212021085435,False,False,True
NUBPL,,,0.974739177719556,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NUDCD2,,,0.8004113696082507,0.974739246369655,0.5003509005952158,0.0180004541438273,False,False,True
NUDT1,,,0.9747391912822064,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NUDT12,,,0.6941070714520716,0.974739246369655,0.0835321842671259,0.0305196765285746,False,False,True
NUDT14,,,0.9747391917503408,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NUDT15,,,0.4292541936681846,0.974739246369655,0.0202052424554689,0.1487542279755095,False,False,True
NUDT16,,,0.9709733731144404,0.974739246369655,0.0060814763022739,0.0305196765285746,False,False,True
NUDT17,,,0.5831956106515649,0.974739246369655,0.0157685134018243,0.1487542279755095,False,False,True
NUDT18,,,0.7225706332983105,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
NUDT22,,,0.9747391972834892,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NUDT7,,,0.9747391800018887,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
NUDT8,,,0.974739186435513,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NUF2,,,0.285009487575493,0.974739246369655,0.0479328280077915,0.0877349947292727,False,False,True
NUMA1,,,0.3819693915651952,0.974739246369655,0.1862194613644935,0.0305196765285746,False,False,True
NUMBL,,,0.9747391910173596,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
NUP155,,,0.3052680326781442,0.974739246369655,0.2336857008460866,0.0305196765285746,False,False,True
NUP188,,,0.1093403659022023,0.974739246369655,0.4055285600291045,0.0305196765285746,False,False,True
NUP205,,,0.0317199276121933,0.729136173984424,0.0998300544199874,0.1487542279755095,False,False,True
NUP210,,,0.9482462182098376,0.974739246369655,0.0096318501650911,0.0305196765285746,False,False,True
NUP214,,,0.6422167883962487,0.974739246369655,0.0113088609893216,0.1487542279755095,False,False,True
NUP35,,,0.9747391837963526,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NUP37,,,0.2579003545204199,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NUP85,,,0.2055174305099518,0.974739246369655,0.0761095168837963,0.0877349947292727,False,False,True
NUP88,,,0.0008865758337013,0.1029282920886068,0.8435016661785479,0.0305196765285746,False,False,True
NUP93,,,0.9747391955340692,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
NUPR1L,,,0.9746425796231,0.974739246369655,2.3546230813071494e-06,0.0877349947292727,False,False,True
NUSAP1,,,0.9747392243100376,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NWD1,,,0.9747391795452076,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
NXN,,,0.7160218177375435,0.974739246369655,0.0893738612027705,0.0305196765285746,False,False,True
NXPE3,,,0.320165458074187,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
NXPH4,,,0.0080378139608882,0.3950168413644981,0.6807250921583341,0.0305196765285746,False,False,True
NXT1,,,0.3138347778509093,0.974739246369655,0.186316912153974,0.0305196765285746,False,False,True
NXT2,,,0.9747391858807668,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
NYNRIN,,,0.9747391801017432,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
OARD1,,,0.9747392053219462,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OAS1,,,0.974739206173035,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
OAS3,,,0.9747391962523764,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OASL,,,0.1386818378275202,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
OAZ3,,,0.9747301311121276,0.974739246369655,1.1924619597034325e-06,0.0877349947292727,False,False,True
OBSCN,,,0.5477696359817941,0.974739246369655,0.013945241111728,0.252212021085435,False,False,True
OBSL1,,,0.0510783414714128,0.8674546340244175,0.4823695841836468,0.0305196765285746,False,False,True
OCEL1,,,0.9733628505583196,0.974739246369655,0.000225305316496,0.1487542279755095,False,False,True
OCLN,,,0.974737498589491,0.974739246369655,1.5037601119441146e-07,0.0517459530724249,False,False,True
OCRL,,,0.9747392029526412,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ODC1,,,0.9747391748688772,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ODF2L,,,0.9747391865937052,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OGFOD2,,,0.974739189023852,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
OGFOD3,,,0.0253370964698819,0.6733135194073901,0.1209029801798501,0.0877349947292727,False,False,True
OGG1,,,0.974739211802104,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OGN,,,0.2716048901942179,0.974739246369655,0.0543999717466657,0.0877349947292727,False,False,True
OIP5,,,0.2498165470854677,0.974739246369655,0.0708199976486043,0.1487542279755095,False,False,True
OLFM1,,,0.1517751762458482,0.974739246369655,0.123112140054248,0.0517459530724249,False,False,True
OLFM2,,,0.974739192662988,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OLFML1,,,0.9747391906390585,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OLFML2A,,,0.7613443943767504,0.974739246369655,0.5041610513546313,0.0180004541438273,False,False,True
OLR1,,,0.5129413669591887,0.974739246369655,0.0167579650526864,0.1487542279755095,False,False,True
OMA1,,,0.9747391884547896,0.974739246369655,1.7205406925133566e-09,0.1487542279755095,False,False,True
OMD,,,0.952397091275326,0.974739246369655,0.0014638691376704,0.1487542279755095,False,False,True
ONECUT2,,,0.7286831450838791,0.974739246369655,0.0181863990308573,0.0877349947292727,False,False,True
OPA3,,,0.6734121180003884,0.974739246369655,0.070764769707234,0.0305196765285746,False,False,True
OPHN1,,,0.9747392029046824,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
OPLAH,,,0.9747391860267904,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OPRL1,,,0.9747391812359304,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ORAI1,,,0.9488230430204876,0.974739246369655,0.0098800953295315,0.0305196765285746,False,False,True
ORAOV1,,,0.6932331660819258,0.974739246369655,0.0053229772837416,0.252212021085435,False,False,True
ORC2,,,0.7036721043247494,0.974739246369655,0.0048693166090666,0.252212021085435,False,False,True
ORC3,,,0.9747391786082232,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
ORC4,,,0.127671100844756,0.974739246369655,0.3369527530695623,0.0305196765285746,False,False,True
ORC5,,,0.5077569424885642,0.974739246369655,0.0305727858739727,0.0877349947292727,False,False,True
ORC6,,,0.9747390488366244,0.974739246369655,1.3038432129526195e-09,0.252212021085435,False,False,True
ORM2,,,0.9014288844602812,0.974739246369655,0.0045231767793032,0.252212021085435,False,False,True
ORMDL1,,,0.8886128305640767,0.974739246369655,0.0032547992033721,0.1487542279755095,False,False,True
OSBP2,,,0.776489560932091,0.974739246369655,0.501211355446087,0.0180004541438273,False,False,True
OSBPL10,,,0.5752748300136393,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
OSBPL11,,,0.9747391754236232,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
OSBPL1A,,,0.4982461894266087,0.974739246369655,0.013411215168471,0.252212021085435,False,False,True
OSBPL3,,,0.9747391927807374,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OSBPL5,,,0.2124331577369357,0.974739246369655,0.2692734536525973,0.0305196765285746,False,False,True
OSBPL6,,,0.9747391818665516,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OSBPL7,,,0.9746459867939098,0.974739246369655,8.046470327640772e-07,0.0877349947292727,False,False,True
OSBPL9,,,0.9747392072503174,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
OSCAR,,,0.9747391788337008,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OSCP1,,,0.9747391902378516,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OSGEPL1,,,0.9747391934711284,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
OSGIN1,,,0.9747391827097658,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OSR1,,,0.2787576649728215,0.974739246369655,0.2377330591914257,0.0305196765285746,False,False,True
OSR2,,,0.4597950138206139,0.974739246369655,0.0377216676954886,0.0877349947292727,False,False,True
OTUD1,,,0.9093929069018212,0.974739246369655,0.0224007190886113,0.0305196765285746,False,False,True
OTUD3,,,0.1732913507881784,0.974739246369655,0.0400367130800925,0.1487542279755095,False,False,True
OTUD4,,,0.5367935871736094,0.974739246369655,0.0540458678969248,0.0517459530724249,False,False,True
OTUD6B,,,0.5005007793440623,0.974739246369655,0.0304477991493104,0.0877349947292727,False,False,True
OTUD7A,,,0.9747391854054746,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OTULIN,,,0.97473917827466,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OVGP1,,,0.9747391876938925,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OVOL1,,,0.9747391885070432,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OVOL2,,,0.9747391869358584,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OVOS2,,,0.1978839687786107,0.974739246369655,0.0568146697104242,0.0877349947292727,False,False,True
OXCT1,,,0.9747392105465869,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OXNAD1,,,0.974739188868523,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
OXSM,,,0.6456245350737099,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
OXSR1,,,0.0246783360909405,0.6712412556211885,0.181667028775432,0.0517459530724249,False,False,True
OXTR,,,0.60782933847458,0.974739246369655,0.0069370895785197,0.252212021085435,False,False,True
P2RX5-TAX1BP3,,,0.1653807895177501,0.974739246369655,0.3417889237675153,0.0305196765285746,False,False,True
P2RX7,,,0.933083673614319,0.974739246369655,0.0019289040677573,0.1487542279755095,False,False,True
